"C1","C2","C3","C4","C5","C6","C7","C8"
-4.349666414782405E-5,-9.466754272580147E-5,-0.22458834946155548,0.5270721912384033,-1.5326968423323706E-5,6.814116204623133E-5,-2.027267328230664E-5,-1.2998063539271243E-5
5.895517097087577E-5,3.529902460286394E-5,-0.5454566478729248,0.7523097991943359,1.2913953105453402E-4,7.89329715189524E-5,-5.7028362789424136E-5,2.6002124286605977E-5
-4.8909405450103804E-5,4.890862692263909E-5,4.019889820483513E-5,8.566880569560453E-5,-4.890935815637931E-5,4.890922718914226E-5,-4.8909318138612434E-5,-4.8909118049778044E-5
2.1558033040491864E-5,6.717514042975381E-5,0.7485151886940002,-0.4219492971897125,-4.646771412808448E-5,3.064619522774592E-5,-3.895659392583184E-5,7.488363917218521E-5
