Name,sio2,tio2,al2o3,feot,mno,bao,sro,mgo,cao,li2o,na2o,k2o,p2o5,h2o,T,viscosity,Source,Additional comment
N60.24R,60.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1833.0,1.5,Riebling 1966,
N60.24R,60.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1843.0,1.465,Riebling 1966,
N60.24R,60.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1853.0,1.431,Riebling 1966,
N60.24R,60.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1863.0,1.396,Riebling 1966,
N60.24R,60.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1873.0,1.363,Riebling 1966,
NS6020R,60.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1793.0,2.351,Riebling 1966,
NS6020R,60.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1803.0,2.297,Riebling 1966,
NS6020R,60.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1813.0,2.243,Riebling 1966,
NS6020R,60.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1823.0,2.189,Riebling 1966,
NS6020R,60.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1833.0,2.136,Riebling 1966,
NS6020R,60.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1843.0,2.084,Riebling 1966,
NS6020R,60.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1853.0,2.033,Riebling 1966,
NS6020R,60.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1863.0,1.981,Riebling 1966,
NS6020R,60.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1873.0,1.931,Riebling 1966,
NS6020R,60.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1883.0,1.881,Riebling 1966,
NS6020R,60.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1893.0,1.831,Riebling 1966,
NS6020R,60.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1903.0,1.782,Riebling 1966,
NS6020R,60.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1913.0,1.734,Riebling 1966,
N60.18R,60.2,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,1803.0,2.212,Riebling 1966,
N60.18R,60.2,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,1813.0,2.16,Riebling 1966,
N60.18R,60.2,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,1823.0,2.109,Riebling 1966,
N60.18R,60.2,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,1833.0,2.058,Riebling 1966,
N60.18R,60.2,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,1843.0,2.008,Riebling 1966,
N60.18R,60.2,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,1853.0,1.959,Riebling 1966,
N60.18R,60.2,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,1863.0,1.91,Riebling 1966,
N60.18R,60.2,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,1873.0,1.861,Riebling 1966,
N60.18R,60.2,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,1883.0,1.813,Riebling 1966,
N60.18R,60.2,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,1893.0,1.766,Riebling 1966,
N60.18R,60.2,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,1903.0,1.719,Riebling 1966,
N60.18R,60.2,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,1913.0,1.672,Riebling 1966,
N60.18R,60.2,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,1923.0,1.626,Riebling 1966,
N60.17R,60.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1823.0,1.999,Riebling 1966,
N60.17R,60.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1833.0,1.95,Riebling 1966,
N60.17R,60.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1843.0,1.901,Riebling 1966,
N60.17R,60.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1853.0,1.854,Riebling 1966,
N60.17R,60.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1863.0,1.806,Riebling 1966,
N60.17R,60.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1873.0,1.759,Riebling 1966,
N60.17R,60.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1883.0,1.713,Riebling 1966,
N60.17R,60.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1893.0,1.667,Riebling 1966,
N60.17R,60.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1903.0,1.622,Riebling 1966,
N60.17R,60.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1913.0,1.577,Riebling 1966,
N60.17R,60.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1923.0,1.532,Riebling 1966,
N60.17R,60.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1933.0,1.488,Riebling 1966,
N67.28R,67.2,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,1573.0,1.355,Riebling 1966,
N67.28R,67.2,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,1583.0,1.321,Riebling 1966,
N67.28R,67.2,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,1593.0,1.287,Riebling 1966,
N67.28R,67.2,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,1603.0,1.253,Riebling 1966,
N67.28R,67.2,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,1613.0,1.22,Riebling 1966,
N67.28R,67.2,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,1623.0,1.188,Riebling 1966,
N67.28R,67.2,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,1633.0,1.156,Riebling 1966,
N67.28R,67.2,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,1643.0,1.124,Riebling 1966,
N67.28R,67.2,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,1653.0,1.093,Riebling 1966,
N67.28R,67.2,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,1663.0,1.062,Riebling 1966,
N67.28R,67.2,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,1673.0,1.031,Riebling 1966,
N67.28R,67.2,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,1683.0,1.001,Riebling 1966,
N67.28R,67.2,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,1693.0,0.971,Riebling 1966,
N67.28R,67.2,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,1703.0,0.941,Riebling 1966,
N67.28R,67.2,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,1713.0,0.912,Riebling 1966,
N67.28R,67.2,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,1723.0,0.883,Riebling 1966,
N67.28R,67.2,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,1733.0,0.854,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1523.0,2.225,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1533.0,2.183,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1543.0,2.141,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1553.0,2.1,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1563.0,2.059,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1573.0,2.019,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1583.0,1.979,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1593.0,1.939,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1603.0,1.901,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1613.0,1.862,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1623.0,1.825,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1633.0,1.787,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1643.0,1.75,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1653.0,1.714,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1663.0,1.678,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1673.0,1.642,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1683.0,1.607,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1693.0,1.572,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1703.0,1.538,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1713.0,1.504,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1723.0,1.47,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1733.0,1.437,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1743.0,1.404,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1753.0,1.372,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1763.0,1.34,Riebling 1966,
N67.23R,66.8,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,1773.0,1.308,Riebling 1966,
N67.19R,67.3,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,1733.0,2.287,Riebling 1966,
N67.19R,67.3,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,1743.0,2.245,Riebling 1966,
N67.19R,67.3,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,1753.0,2.204,Riebling 1966,
N67.19R,67.3,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,1763.0,2.164,Riebling 1966,
N67.19R,67.3,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,1773.0,2.123,Riebling 1966,
N67.19R,67.3,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,1783.0,2.084,Riebling 1966,
N67.19R,67.3,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,1793.0,2.044,Riebling 1966,
N67.19R,67.3,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,1803.0,2.005,Riebling 1966,
N67.19R,67.3,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,1813.0,1.967,Riebling 1966,
N67.19R,67.3,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,1823.0,1.929,Riebling 1966,
N67.19R,67.3,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,1833.0,1.891,Riebling 1966,
N67.19R,67.3,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,1843.0,1.854,Riebling 1966,
N67.19R,67.3,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,1853.0,1.817,Riebling 1966,
N67.19R,67.3,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,1863.0,1.781,Riebling 1966,
N67.19R,67.3,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,1873.0,1.745,Riebling 1966,
N67.19R,67.3,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,1883.0,1.709,Riebling 1966,
N67.19R,67.3,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,1893.0,1.674,Riebling 1966,
N67.19R,67.3,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,1903.0,1.639,Riebling 1966,
N67.19R,67.3,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,1913.0,1.604,Riebling 1966,
N67.14R,66.8,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,1813.0,2.429,Riebling 1966,
N67.14R,66.8,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,1823.0,2.376,Riebling 1966,
N67.14R,66.8,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,1833.0,2.323,Riebling 1966,
N67.14R,66.8,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,1843.0,2.27,Riebling 1966,
N67.14R,66.8,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,1853.0,2.219,Riebling 1966,
N67.14R,66.8,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,1863.0,2.167,Riebling 1966,
N67.14R,66.8,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,1873.0,2.117,Riebling 1966,
N67.14R,66.8,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,1883.0,2.067,Riebling 1966,
N67.14R,66.8,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,1893.0,2.017,Riebling 1966,
N67.14R,66.8,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,1903.0,1.968,Riebling 1966,
N67.14R,66.8,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,1913.0,1.919,Riebling 1966,
N67.14R,66.8,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,1923.0,1.871,Riebling 1966,
N67.14R,66.8,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,1933.0,1.824,Riebling 1966,
N67.14R,66.8,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,1943.0,1.776,Riebling 1966,
N67.14R,66.8,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,1953.0,1.73,Riebling 1966,
N67.14R,66.8,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,1963.0,1.684,Riebling 1966,
N67.11R,67.1,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1853.0,1.899,Riebling 1966,
N67.11R,67.1,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1863.0,1.848,Riebling 1966,
N67.11R,67.1,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1873.0,1.798,Riebling 1966,
N67.11R,67.1,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1883.0,1.748,Riebling 1966,
N67.11R,67.1,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1893.0,1.698,Riebling 1966,
N67.11R,67.1,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1903.0,1.649,Riebling 1966,
N67.11R,67.1,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1913.0,1.601,Riebling 1966,
N67.11R,67.1,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1923.0,1.553,Riebling 1966,
N67.11R,67.1,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1933.0,1.506,Riebling 1966,
N67.11R,67.1,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1943.0,1.459,Riebling 1966,
N75.14,74.9,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,1843.0,2.738,Riebling 1966,
N75.14,74.9,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,1853.0,2.683,Riebling 1966,
N75.14,74.9,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,1863.0,2.628,Riebling 1966,
N75.14,74.9,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,1873.0,2.574,Riebling 1966,
N75.14,74.9,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,1883.0,2.521,Riebling 1966,
N75.14,74.9,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,1893.0,2.468,Riebling 1966,
N75.14,74.9,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,1903.0,2.415,Riebling 1966,
N75.14,74.9,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,1913.0,2.363,Riebling 1966,
N75.14,74.9,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,1923.0,2.312,Riebling 1966,
N75.14,74.9,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,1933.0,2.261,Riebling 1966,
N75.14,74.9,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,1943.0,2.211,Riebling 1966,
N75.14,74.9,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,1953.0,2.161,Riebling 1966,
NS9,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1823.0,1.63,Bockris 1955,
NS9,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1873.0,1.439,Bockris 1955,
NS9,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1923.0,1.26,Bockris 1955,
NS9,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1973.0,1.09,Bockris 1955,
NS9,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2023.0,0.93,Bockris 1955,
NS8.5,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1623.0,1.76,Bockris 1955,
NS8.5,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1673.0,1.56,Bockris 1955,
NS8.5,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1723.0,1.38,Bockris 1955,
NS8.5,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1773.0,1.21,Bockris 1955,
NS8.5,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1823.0,1.079,Bockris 1955,
NS8.5,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1873.0,0.89,Bockris 1955,
NS4,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1523.0,1.55,Bockris 1955,
NS4,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1573.0,1.35,Bockris 1955,
NS4,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1623.0,1.179,Bockris 1955,
NS4,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1673.0,1,Bockris 1955,
NS4,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1723.0,0.85,Bockris 1955,
NS4,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1773.0,0.69,Bockris 1955,
NS2.2,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1423.0,1.64,Bockris 1955,
NS2.2,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1473.0,1.439,Bockris 1955,
NS2.2,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1523.0,1.27,Bockris 1955,
NS2.2,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1573.0,1.1,Bockris 1955,
NS2.2,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1623.0,0.95,Bockris 1955,
NS2.2,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1673.0,0.79,Bockris 1955,
NS2.2,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1723.0,0.66,Bockris 1955,
NS2.2,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1773.0,0.53,Bockris 1955,
NS2.1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1373.0,1.71,Bockris 1955,
NS2.1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1423.0,1.5,Bockris 1955,
NS2.1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1473.0,1.301,Bockris 1955,
NS2.1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1523.0,1.111,Bockris 1955,
NS2.1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1573.0,0.94,Bockris 1955,
NS2.1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1623.0,0.77,Bockris 1955,
